timme	koll	dag	månad	år	veckodag	antal	temperatur	nederbörd	vind
03	1	14	09	2013	6	5	12.50	0.00	1.40
04	1	14	09	2013	6	3	13.30	0.00	2.50
05	1	14	09	2013	6	2	13.30	0.00	2.50
06	1	14	09	2013	6	14	11.70	0.00	2.40
07	1	14	09	2013	6	10	12.10	0.00	2.60
08	1	14	09	2013	6	26	12.40	0.00	2.50
09	1	14	09	2013	6	51	12.40	0.00	2.50
10	1	14	09	2013	6	80	13.60	0.00	2.50
11	1	14	09	2013	6	94	14.50	0.00	2.10
12	1	14	09	2013	6	131	14.50	0.00	2.10
13	1	14	09	2013	6	110	17.40	0.00	0.90
14	1	14	09	2013	6	108	17.40	0.00	0.90
15	1	14	09	2013	6	112	16.70	0.00	1.80
16	1	14	09	2013	6	87	16.70	0.00	1.80
17	1	14	09	2013	6	80	16.20	0.00	1.30
18	1	14	09	2013	6	61	16.20	0.00	1.30
19	1	14	09	2013	6	34	14.80	0.00	4.20
20	1	14	09	2013	6	26	14.30	0.00	3.70
21	1	14	09	2013	6	50	14.30	0.00	3.70
22	1	14	09	2013	6	19	13.90	0.00	3.20
23	1	14	09	2013	6	23	13.90	0.00	3.20
00	-23	15	09	2013	7	14	13.70	0.00	2.80
01	1	15	09	2013	7	16	13.70	0.00	2.80
02	1	15	09	2013	7	20	13.70	0.00	2.30
03	1	15	09	2013	7	9	13.70	0.00	2.30
04	1	15	09	2013	7	2	13.80	0.00	2.90
05	1	15	09	2013	7	1	13.80	0.00	2.90
06	1	15	09	2013	7	13	13.80	0.00	3.40
07	1	15	09	2013	7	10	13.90	0.00	3.20
08	1	15	09	2013	7	15	13.90	0.00	3.20
09	1	15	09	2013	7	30	15.60	0.00	3.50
10	1	15	09	2013	7	23	16.00	0.00	3.00
11	1	15	09	2013	7	53	15.60	0.00	3.30
12	1	15	09	2013	7	18	15.60	0.00	3.30
13	1	15	09	2013	7	26	15.60	0.60	4.00
14	1	15	09	2013	7	14	15.60	0.60	4.00
15	1	15	09	2013	7	27	15.60	0.70	4.30
16	1	15	09	2013	7	28	15.60	0.70	4.30
17	1	15	09	2013	7	39	14.80	1.90	3.60
18	1	15	09	2013	7	37	12.70	1.00	4.30
19	1	15	09	2013	7	22	12.70	1.00	4.30
20	1	15	09	2013	7	21	10.90	0.00	2.30
21	1	15	09	2013	7	30	10.90	0.00	2.30
22	1	15	09	2013	7	10	10.90	0.00	2.80
23	1	15	09	2013	7	4	10.90	0.00	2.80
00	-23	16	09	2013	1	3	10.90	0.00	2.90
01	1	16	09	2013	1	2	10.90	0.00	2.90
02	1	16	09	2013	1	1	10.30	0.00	2.90
03	1	16	09	2013	1	2	10.30	0.00	2.90
04	1	16	09	2013	1	2	10.20	0.00	3.00
05	1	16	09	2013	1	13	10.20	0.00	3.00
06	1	16	09	2013	1	51	10.60	0.00	4.30
07	1	16	09	2013	1	107	10.60	0.00	4.30
08	1	16	09	2013	1	92	11.40	0.10	4.80
09	1	16	09	2013	1	72	11.40	0.10	4.80
10	1	16	09	2013	1	39	11.70	0.50	4.50
11	1	16	09	2013	1	44	11.90	0.30	5.20
12	1	16	09	2013	1	62	11.90	0.30	5.20
13	1	16	09	2013	1	53	12.00	0.10	4.80
14	1	16	09	2013	1	61	12.00	0.10	4.80
15	1	16	09	2013	1	91	12.20	0.10	4.10
16	1	16	09	2013	1	169	12.20	0.10	4.10
17	1	16	09	2013	1	147	12.90	0.00	3.50
18	1	16	09	2013	1	111	12.90	0.00	3.50
19	1	16	09	2013	1	62	10.60	0.00	2.80
20	1	16	09	2013	1	51	10.30	0.00	3.00
21	1	16	09	2013	1	37	10.30	0.00	3.00
22	1	16	09	2013	1	21	9.20	0.00	3.10
23	1	16	09	2013	1	5	9.20	0.00	3.10
00	-23	17	09	2013	2	3	8.30	0.00	2.30
01	1	17	09	2013	2	1	8.30	0.00	2.30
02	1	17	09	2013	2	2	7.50	0.00	2.20
03	1	17	09	2013	2	0	7.50	0.00	2.20
04	1	17	09	2013	2	2	7.00	0.00	2.50
05	1	17	09	2013	2	12	7.00	0.00	2.50
06	1	17	09	2013	2	60	7.10	0.00	1.60
07	1	17	09	2013	2	132	7.60	0.00	1.20
08	1	17	09	2013	2	114	7.60	0.00	1.20
09	1	17	09	2013	2	82	9.70	0.00	2.10
10	1	17	09	2013	2	69	10.80	0.00	2.50
11	1	17	09	2013	2	82	11.70	0.00	2.70
12	1	17	09	2013	2	91	11.70	0.00	2.70
13	1	17	09	2013	2	78	13.80	0.00	2.80
14	1	17	09	2013	2	63	13.80	0.00	2.80
15	1	17	09	2013	2	124	14.50	0.00	3.70
16	1	17	09	2013	2	180	14.50	0.00	3.70
17	1	17	09	2013	2	153	13.40	0.00	4.00
18	1	17	09	2013	2	92	13.40	0.00	4.00
19	1	17	09	2013	2	71	9.60	0.00	3.20
20	1	17	09	2013	2	58	9.20	0.00	2.90
21	1	17	09	2013	2	47	9.20	0.00	2.90
22	1	17	09	2013	2	18	8.20	0.00	2.90
23	1	17	09	2013	2	7	8.20	0.00	2.90
00	-23	18	09	2013	3	3	7.40	0.00	2.20
01	1	18	09	2013	3	4	7.40	0.00	2.20
02	1	18	09	2013	3	1	7.10	0.00	2.00
03	1	18	09	2013	3	0	7.10	0.00	2.00
04	1	18	09	2013	3	3	7.40	0.00	1.40
05	1	18	09	2013	3	8	7.40	0.00	1.40
06	1	18	09	2013	3	73	7.40	0.00	1.40
07	1	18	09	2013	3	138	8.10	0.00	0.70
08	1	18	09	2013	3	125	8.10	0.00	0.70
09	1	18	09	2013	3	74	10.00	0.00	1.40
10	1	18	09	2013	3	76	11.70	0.00	1.80
11	1	18	09	2013	3	96	11.70	0.00	1.80
12	1	18	09	2013	3	155	12.60	0.00	2.10
13	1	18	09	2013	3	67	12.60	0.00	2.10
14	1	18	09	2013	3	65	13.90	0.00	3.00
15	1	18	09	2013	3	142	13.90	0.00	3.00
16	1	18	09	2013	3	209	10.90	0.20	2.40
17	1	18	09	2013	3	170	12.20	0.00	2.40
18	1	18	09	2013	3	104	11.00	0.00	2.10
19	1	18	09	2013	3	73	10.10	0.00	1.70
20	1	18	09	2013	3	48	9.60	0.00	0.60
21	1	18	09	2013	3	48	9.20	0.00	1.00
22	1	18	09	2013	3	16	8.80	0.00	0.10
23	1	18	09	2013	3	8	8.50	0.00	0.60
00	-23	19	09	2013	4	2	8.70	0.00	1.60
01	1	19	09	2013	4	4	9.00	0.00	1.50
02	1	19	09	2013	4	0	9.30	0.00	1.90
03	1	19	09	2013	4	2	9.20	0.00	1.90
04	1	19	09	2013	4	1	9.00	0.00	1.60
05	1	19	09	2013	4	15	7.70	0.00	1.60
06	1	19	09	2013	4	51	7.70	0.00	1.90
07	1	19	09	2013	4	109	8.00	0.00	1.20
08	1	19	09	2013	4	93	8.60	0.00	1.30
09	1	19	09	2013	4	58	9.70	0.00	1.60
10	1	19	09	2013	4	54	10.90	0.00	1.90
11	1	19	09	2013	4	51	12.60	0.00	2.20
12	1	19	09	2013	4	98	13.60	0.00	2.50
13	1	19	09	2013	4	105	14.70	0.00	2.10
14	1	19	09	2013	4	81	14.10	0.00	3.70
15	1	19	09	2013	4	137	11.90	0.00	2.40
16	1	19	09	2013	4	174	12.10	0.00	2.10
17	1	19	09	2013	4	128	12.90	0.00	1.20
18	1	19	09	2013	4	112	11.30	0.00	2.10
19	1	19	09	2013	4	56	9.70	0.00	2.20
20	1	19	09	2013	4	43	8.50	0.00	2.10
21	1	19	09	2013	4	46	7.40	0.00	1.30
22	1	19	09	2013	4	21	6.80	0.00	1.80
23	1	19	09	2013	4	9	7.30	0.00	1.30
00	-23	20	09	2013	5	5	7.30	0.00	0.80
01	1	20	09	2013	5	2	6.80	0.00	0.70
02	1	20	09	2013	5	1	6.60	0.00	0.30
03	1	20	09	2013	5	0	6.40	0.00	0.70
04	1	20	09	2013	5	1	6.80	0.00	1.70
05	1	20	09	2013	5	4	5.20	0.00	0.30
06	1	20	09	2013	5	55	5.00	0.00	0.30
07	1	20	09	2013	5	129	5.20	0.00	0.70
08	1	20	09	2013	5	85	6.00	0.00	0.90
09	1	20	09	2013	5	72	7.30	0.00	0.90
10	1	20	09	2013	5	66	8.80	0.00	0.50
11	1	20	09	2013	5	112	10.50	0.00	0.30
12	1	20	09	2013	5	123	12.40	0.00	0.90
13	1	20	09	2013	5	119	13.80	0.00	1.60
14	1	20	09	2013	5	134	14.30	0.00	1.50
15	1	20	09	2013	5	153	14.50	0.00	1.70
16	1	20	09	2013	5	179	14.30	0.00	2.10
17	1	20	09	2013	5	115	13.20	0.00	2.00
18	1	20	09	2013	5	72	11.10	0.00	1.70
19	1	20	09	2013	5	49	9.30	0.00	2.10
20	1	20	09	2013	5	22	8.00	0.00	1.70
21	1	20	09	2013	5	39	6.80	0.00	1.10
22	1	20	09	2013	5	19	6.00	0.00	1.50
23	1	20	09	2013	5	14	5.90	0.00	1.90
00	-23	21	09	2013	6	13	5.90	0.00	2.00
01	1	21	09	2013	6	5	6.80	0.00	1.50
02	1	21	09	2013	6	8	6.70	0.00	0.70
03	1	21	09	2013	6	4	6.30	0.00	0.80
04	1	21	09	2013	6	3	6.10	0.00	1.00
05	1	21	09	2013	6	4	7.00	0.00	1.70
06	1	21	09	2013	6	17	7.30	0.00	1.70
07	1	21	09	2013	6	7	7.70	0.00	1.90
08	1	21	09	2013	6	30	8.30	0.00	1.80
09	1	21	09	2013	6	64	9.00	0.00	1.60
10	1	21	09	2013	6	74	10.70	0.00	2.40
11	1	21	09	2013	6	114	12.30	0.00	3.30
12	1	21	09	2013	6	94	13.20	0.00	4.00
13	1	21	09	2013	6	77	13.70	0.00	3.60
14	1	21	09	2013	6	73	14.90	0.00	3.70
15	1	21	09	2013	6	74	14.00	0.00	4.30
16	1	21	09	2013	6	59	13.40	0.00	5.40
17	1	21	09	2013	6	59	12.20	0.00	4.00
18	1	21	09	2013	6	38	11.70	0.00	4.50
19	1	21	09	2013	6	35	10.70	0.00	4.30
20	1	21	09	2013	6	25	9.90	0.00	4.20
21	1	21	09	2013	6	32	9.60	0.00	3.90
22	1	21	09	2013	6	31	9.20	0.00	3.70
23	1	21	09	2013	6	18	9.10	0.00	3.90
00	-23	22	09	2013	7	21	9.30	0.00	4.20
01	1	22	09	2013	7	10	9.50	0.00	4.10
02	1	22	09	2013	7	17	9.80	0.00	4.20
03	1	22	09	2013	7	5	10.10	0.00	4.20
04	1	22	09	2013	7	2	10.40	0.00	4.30
05	1	22	09	2013	7	2	10.80	0.00	4.40
06	1	22	09	2013	7	10	10.60	0.00	4.20
07	1	22	09	2013	7	6	10.80	0.00	3.80
08	1	22	09	2013	7	21	11.40	0.00	4.40
09	1	22	09	2013	7	36	12.00	0.00	4.20
10	1	22	09	2013	7	28	13.00	0.10	5.20
11	1	22	09	2013	7	36	13.70	0.00	5.70
12	1	22	09	2013	7	60	14.40	0.00	4.10
13	1	22	09	2013	7	54	14.10	0.00	4.90
14	1	22	09	2013	7	60	13.60	0.00	6.20
15	1	22	09	2013	7	53	13.20	0.00	5.50
16	1	22	09	2013	7	38	12.80	0.00	4.70
17	1	22	09	2013	7	31	12.90	0.40	5.50
18	1	22	09	2013	7	22	13.20	0.30	5.80
19	1	22	09	2013	7	29	13.40	0.10	5.60
20	1	22	09	2013	7	18	13.60	0.10	5.40
21	1	22	09	2013	7	20	13.50	0.00	6.00
22	1	22	09	2013	7	7	12.60	0.00	4.90
23	1	22	09	2013	7	1	11.60	0.00	4.50
00	-23	23	09	2013	1	1	10.60	0.00	4.80
01	1	23	09	2013	1	0	9.90	0.00	4.80
02	1	23	09	2013	1	0	9.30	0.00	4.30
03	1	23	09	2013	1	0	8.70	0.00	4.00
04	1	23	09	2013	1	1	8.30	0.00	3.80
05	1	23	09	2013	1	4	9.10	0.00	3.10
06	1	23	09	2013	1	62	8.40	0.00	2.70
07	1	23	09	2013	1	136	8.90	0.00	2.80
08	1	23	09	2013	1	85	9.60	0.00	3.00
09	1	23	09	2013	1	79	10.20	0.00	3.70
10	1	23	09	2013	1	61	10.50	0.00	4.10
11	1	23	09	2013	1	73	11.90	0.00	4.90
12	1	23	09	2013	1	97	13.40	0.00	5.90
13	1	23	09	2013	1	108	13.90	0.00	5.90
14	1	23	09	2013	1	118	14.10	0.00	5.90
15	1	23	09	2013	1	140	14.00	0.00	6.20
16	1	23	09	2013	1	192	13.60	0.00	6.20
17	1	23	09	2013	1	182	12.80	0.00	5.10
18	1	23	09	2013	1	118	11.40	0.00	4.30
19	1	23	09	2013	1	69	10.30	0.00	4.40
20	1	23	09	2013	1	58	9.60	0.00	4.40
21	1	23	09	2013	1	49	9.00	0.00	4.20
22	1	23	09	2013	1	13	8.50	0.00	4.00
23	1	23	09	2013	1	5	8.00	0.00	3.90
00	-23	24	09	2013	2	2	7.60	0.00	3.90
01	1	24	09	2013	2	0	7.20	0.00	3.80
02	1	24	09	2013	2	0	6.80	0.00	3.80
03	1	24	09	2013	2	0	6.60	0.00	4.00
04	1	24	09	2013	2	0	6.30	0.00	4.10
05	1	24	09	2013	2	12	6.00	0.00	4.00
06	1	24	09	2013	2	78	5.70	0.00	3.90
07	1	24	09	2013	2	131	6.10	0.00	4.00
08	1	24	09	2013	2	108	7.40	0.00	4.30
09	1	24	09	2013	2	75	8.80	0.00	4.80
10	1	24	09	2013	2	64	9.90	0.00	5.40
11	1	24	09	2013	2	87	11.10	0.00	5.80
12	1	24	09	2013	2	100	12.00	0.00	5.70
13	1	24	09	2013	2	81	12.40	0.00	5.40
14	1	24	09	2013	2	74	11.40	0.00	6.80
15	1	24	09	2013	2	126	10.00	0.00	4.50
16	1	24	09	2013	2	178	9.30	0.00	5.10
17	1	24	09	2013	2	180	10.10	0.00	4.70
18	1	24	09	2013	2	97	8.90	0.00	4.20
19	1	24	09	2013	2	53	8.20	0.00	3.60
20	1	24	09	2013	2	37	7.20	0.00	3.30
21	1	24	09	2013	2	52	6.60	0.00	3.10
22	1	24	09	2013	2	16	5.90	0.00	2.90
23	1	24	09	2013	2	11	5.30	0.00	3.10
00	-23	25	09	2013	3	3	4.80	0.00	2.90
01	1	25	09	2013	3	2	4.30	0.00	2.80
02	1	25	09	2013	3	0	4.00	0.00	3.00
03	1	25	09	2013	3	0	3.80	0.00	2.90
04	1	25	09	2013	3	1	3.60	0.00	2.80
05	1	25	09	2013	3	9	3.00	0.00	2.00
06	1	25	09	2013	3	65	3.50	0.00	2.80
07	1	25	09	2013	3	151	3.80	0.00	2.50
08	1	25	09	2013	3	108	5.00	0.00	2.60
09	1	25	09	2013	3	75	6.40	0.00	3.10
10	1	25	09	2013	3	75	7.80	0.00	3.70
11	1	25	09	2013	3	77	8.90	0.00	3.30
12	1	25	09	2013	3	140	9.80	0.00	3.20
13	1	25	09	2013	3	108	10.40	0.00	3.00
14	1	25	09	2013	3	112	10.90	0.00	3.10
15	1	25	09	2013	3	149	11.00	0.00	3.10
16	1	25	09	2013	3	197	10.70	0.00	2.90
17	1	25	09	2013	3	190	9.40	0.00	1.70
18	1	25	09	2013	3	126	7.30	0.00	1.60
19	1	25	09	2013	3	74	5.70	0.00	2.00
20	1	25	09	2013	3	45	5.00	0.00	2.50
21	1	25	09	2013	3	47	4.20	0.00	2.00
22	1	25	09	2013	3	13	3.50	0.00	1.70
23	1	25	09	2013	3	6	2.70	0.00	1.20
00	-23	26	09	2013	4	4	2.20	0.00	1.40
01	1	26	09	2013	4	7	2.00	0.00	1.50
02	1	26	09	2013	4	1	2.00	0.00	1.80
03	1	26	09	2013	4	0	2.90	0.00	2.00
04	1	26	09	2013	4	3	3.10	0.00	1.30
05	1	26	09	2013	4	5	4.20	0.00	1.70
06	1	26	09	2013	4	65	3.40	0.00	1.90
07	1	26	09	2013	4	133	3.20	0.00	2.30
08	1	26	09	2013	4	96	3.80	0.00	2.40
09	1	26	09	2013	4	78	5.30	0.00	2.70
10	1	26	09	2013	4	60	6.60	0.00	3.80
11	1	26	09	2013	4	61	7.70	0.00	3.40
12	1	26	09	2013	4	114	8.20	0.00	4.20
13	1	26	09	2013	4	82	9.10	0.00	4.30
14	1	26	09	2013	4	77	9.40	0.00	4.80
15	1	26	09	2013	4	102	9.40	0.00	5.40
16	1	26	09	2013	4	170	8.60	0.00	5.70
17	1	26	09	2013	4	146	7.90	0.00	5.40
18	1	26	09	2013	4	97	6.40	0.00	3.20
19	1	26	09	2013	4	62	5.20	0.00	3.00
20	1	26	09	2013	4	44	4.80	0.00	3.70
21	1	26	09	2013	4	47	5.00	0.00	3.20
22	1	26	09	2013	4	8	4.40	0.00	3.30
23	1	26	09	2013	4	2	3.40	0.00	2.60
00	-23	27	09	2013	5	4	2.60	0.00	2.30
01	1	27	09	2013	5	0	2.00	0.00	2.20
02	1	27	09	2013	5	1	1.60	0.00	2.30
03	1	27	09	2013	5	1	1.50	0.00	2.40
04	1	27	09	2013	5	1	1.70	0.00	1.90
05	1	27	09	2013	5	5	0.80	0.00	2.80
06	1	27	09	2013	5	57	0.90	0.00	2.80
07	1	27	09	2013	5	97	1.20	0.00	2.80
08	1	27	09	2013	5	76	2.10	0.00	2.90
09	1	27	09	2013	5	63	3.90	0.00	3.40
10	1	27	09	2013	5	59	6.10	0.00	4.10
11	1	27	09	2013	5	79	8.00	0.00	5.30
12	1	27	09	2013	5	97	8.90	0.00	5.50
13	1	27	09	2013	5	103	9.40	0.00	5.30
14	1	27	09	2013	5	95	9.90	0.00	5.10
15	1	27	09	2013	5	140	10.10	0.00	5.00
16	1	27	09	2013	5	152	9.70	0.00	4.90
17	1	27	09	2013	5	109	8.80	0.00	4.10
18	1	27	09	2013	5	69	7.20	0.00	3.40
19	1	27	09	2013	5	50	6.00	0.00	3.10
20	1	27	09	2013	5	30	5.00	0.00	2.70
21	1	27	09	2013	5	30	4.00	0.00	2.50
22	1	27	09	2013	5	15	3.20	0.00	2.40
23	1	27	09	2013	5	9	2.80	0.00	2.50
00	-23	28	09	2013	6	9	2.70	0.00	2.70
01	1	28	09	2013	6	5	2.90	0.00	2.80
02	1	28	09	2013	6	5	3.50	0.00	2.50
03	1	28	09	2013	6	3	3.80	0.00	2.60
04	1	28	09	2013	6	2	3.70	0.00	2.80
05	1	28	09	2013	6	1	3.20	0.00	2.70
06	1	28	09	2013	6	13	3.00	0.00	3.00
07	1	28	09	2013	6	14	3.30	0.00	2.90
08	1	28	09	2013	6	13	4.60	0.00	3.60
09	1	28	09	2013	6	29	6.40	0.00	3.50
10	1	28	09	2013	6	45	8.20	0.00	3.60
11	1	28	09	2013	6	78	9.10	0.00	4.10
12	1	28	09	2013	6	62	10.30	0.10	3.90
13	1	28	09	2013	6	56	10.80	0.00	3.90
14	1	28	09	2013	6	52	10.80	0.00	4.40
15	1	28	09	2013	6	49	11.20	0.00	4.30
16	1	28	09	2013	6	45	11.00	0.00	4.10
17	1	28	09	2013	6	45	9.30	0.00	3.50
18	1	28	09	2013	6	33	7.90	0.00	3.80
19	1	28	09	2013	6	17	6.90	0.00	3.80
20	1	28	09	2013	6	23	6.00	0.00	3.30
21	1	28	09	2013	6	35	5.10	0.00	2.60
22	1	28	09	2013	6	18	4.40	0.00	2.50
23	1	28	09	2013	6	29	4.00	0.00	2.60
00	-23	29	09	2013	7	18	3.60	0.00	2.80
01	1	29	09	2013	7	4	3.30	0.00	2.80
02	1	29	09	2013	7	10	2.90	0.00	2.40
03	1	29	09	2013	7	4	2.90	0.00	2.20
04	1	29	09	2013	7	3	3.50	0.00	3.20
05	1	29	09	2013	7	1	2.80	0.00	1.90
06	1	29	09	2013	7	12	2.80	0.00	1.90
07	1	29	09	2013	7	8	2.80	0.00	2.20
08	1	29	09	2013	7	12	3.40	0.00	2.60
09	1	29	09	2013	7	37	4.70	0.00	3.20
10	1	29	09	2013	7	34	7.00	0.00	3.10
11	1	29	09	2013	7	56	8.90	0.00	2.80
12	1	29	09	2013	7	96	10.30	0.00	2.80
13	1	29	09	2013	7	74	11.00	0.00	2.60
14	1	29	09	2013	7	50	11.40	0.00	2.00
15	1	29	09	2013	7	82	11.40	0.00	1.60
16	1	29	09	2013	7	63	10.90	0.00	1.30
17	1	29	09	2013	7	11	9.70	0.00	1.00
18	1	29	09	2013	7	0	7.40	0.00	1.00
19	1	29	09	2013	7	21	5.70	0.00	1.30
20	1	29	09	2013	7	19	5.40	0.00	1.70
21	1	29	09	2013	7	32	5.40	0.00	2.00
22	1	29	09	2013	7	10	4.80	0.00	2.10
23	1	29	09	2013	7	4	4.30	0.00	1.90
00	-23	30	09	2013	1	0	3.70	0.00	1.70
01	1	30	09	2013	1	0	2.90	0.00	1.50
02	1	30	09	2013	1	1	2.50	0.00	1.90
03	1	30	09	2013	1	0	2.10	0.00	1.70
04	1	30	09	2013	1	1	2.30	0.00	1.50
05	1	30	09	2013	1	7	2.30	0.00	1.80
06	1	30	09	2013	1	64	2.40	0.00	1.50
07	1	30	09	2013	1	109	3.90	0.00	1.50
08	1	30	09	2013	1	82	5.30	0.00	1.30
09	1	30	09	2013	1	76	6.70	0.00	0.80
10	1	30	09	2013	1	69	8.40	0.00	1.00
11	1	30	09	2013	1	89	9.80	0.00	1.10
12	1	30	09	2013	1	100	10.70	0.00	1.90
13	1	30	09	2013	1	72	11.20	0.00	2.60
14	1	30	09	2013	1	83	11.30	0.00	2.70
15	1	30	09	2013	1	130	11.10	0.00	2.80
16	1	30	09	2013	1	220	10.50	0.00	2.80
17	1	30	09	2013	1	147	9.30	0.00	2.60
18	1	30	09	2013	1	88	7.70	0.00	2.40
19	1	30	09	2013	1	48	6.10	0.00	2.20
20	1	30	09	2013	1	55	5.20	0.00	2.20
21	1	30	09	2013	1	36	5.00	0.00	2.30
22	1	30	09	2013	1	12	5.30	0.00	2.10
23	1	30	09	2013	1	4	5.40	0.00	2.50
00	-23	01	10	2013	2	6	4.70	0.00	2.80
01	1	01	10	2013	2	1	4.40	0.00	2.90
02	1	01	10	2013	2	0	4.10	0.00	2.80
03	1	01	10	2013	2	0	3.90	0.00	2.80
04	1	01	10	2013	2	2	3.90	0.00	3.60
05	1	01	10	2013	2	8	3.80	0.00	3.90
06	1	01	10	2013	2	74	4.10	0.00	5.00
07	1	01	10	2013	2	150	4.70	0.00	4.90
08	1	01	10	2013	2	110	5.40	0.00	5.00
09	1	01	10	2013	2	84	6.20	0.00	4.60
10	1	01	10	2013	2	64	5.60	0.00	2.70
11	1	01	10	2013	2	88	7.50	0.00	2.40
12	1	01	10	2013	2	108	8.20	0.00	2.70
13	1	01	10	2013	2	16	9.10	0.00	2.50
14	1	01	10	2013	2	0	9.00	0.00	2.50
15	1	01	10	2013	2	105	8.70	0.00	2.40
16	1	01	10	2013	2	193	8.40	0.00	2.80
17	1	01	10	2013	2	157	8.00	0.00	2.90
18	1	01	10	2013	2	89	7.30	0.00	2.20
19	1	01	10	2013	2	54	6.90	0.00	2.50
20	1	01	10	2013	2	55	6.50	0.00	2.00
21	1	01	10	2013	2	41	5.90	0.00	1.40
22	1	01	10	2013	2	8	5.30	0.00	1.40
23	1	01	10	2013	2	13	3.90	0.00	1.50
00	-23	02	10	2013	3	2	3.50	0.00	1.40
01	1	02	10	2013	3	2	3.10	0.00	1.40
02	1	02	10	2013	3	0	3.00	0.00	1.70
03	1	02	10	2013	3	0	2.80	0.00	1.50
04	1	02	10	2013	3	1	2.60	0.00	1.40
05	1	02	10	2013	3	8	1.40	0.00	1.10
06	1	02	10	2013	3	67	1.70	0.00	1.10
07	1	02	10	2013	3	145	1.80	0.00	1.00
08	1	02	10	2013	3	114	2.40	0.00	1.20
09	1	02	10	2013	3	92	4.00	0.00	1.30
10	1	02	10	2013	3	74	6.30	0.00	1.20
11	1	02	10	2013	3	90	8.30	0.00	1.80
12	1	02	10	2013	3	110	9.40	0.00	2.10
13	1	02	10	2013	3	95	10.00	0.00	2.10
14	1	02	10	2013	3	108	10.20	0.00	1.80
15	1	02	10	2013	3	157	10.10	0.00	1.60
16	1	02	10	2013	3	193	9.80	0.00	1.50
17	1	02	10	2013	3	160	9.60	0.00	1.90
18	1	02	10	2013	3	108	8.50	0.00	1.70
19	1	02	10	2013	3	46	7.80	0.00	1.30
20	1	02	10	2013	3	46	7.40	0.00	1.70
21	1	02	10	2013	3	41	7.00	0.00	1.90
22	1	02	10	2013	3	19	6.60	0.00	1.30
23	1	02	10	2013	3	5	5.00	0.00	1.30
00	-23	03	10	2013	4	6	4.90	0.00	1.40
01	1	03	10	2013	4	3	4.60	0.00	1.30
02	1	03	10	2013	4	0	4.40	0.00	1.10
03	1	03	10	2013	4	1	4.20	0.00	1.20
04	1	03	10	2013	4	0	4.40	0.00	1.60
05	1	03	10	2013	4	9	4.00	0.00	1.40
06	1	03	10	2013	4	58	3.90	0.00	1.30
07	1	03	10	2013	4	139	4.00	0.00	1.60
08	1	03	10	2013	4	118	5.00	0.00	1.50
09	1	03	10	2013	4	70	6.30	0.00	2.00
10	1	03	10	2013	4	53	7.80	0.00	2.60
11	1	03	10	2013	4	68	8.80	0.00	3.90
12	1	03	10	2013	4	92	9.50	0.00	3.90
13	1	03	10	2013	4	89	10.00	0.00	3.90
14	1	03	10	2013	4	90	10.10	0.00	3.70
15	1	03	10	2013	4	120	9.80	0.00	3.50
16	1	03	10	2013	4	179	9.10	0.00	3.30
17	1	03	10	2013	4	165	7.90	0.00	3.00
18	1	03	10	2013	4	100	7.10	0.00	2.80
19	1	03	10	2013	4	53	6.40	0.00	2.20
20	1	03	10	2013	4	62	5.70	0.00	2.00
21	1	03	10	2013	4	40	5.30	0.00	2.30
22	1	03	10	2013	4	20	5.10	0.00	2.60
23	1	03	10	2013	4	4	4.30	0.00	2.40
00	-23	04	10	2013	5	5	4.30	0.00	2.50
01	1	04	10	2013	5	4	4.20	0.00	2.30
02	1	04	10	2013	5	1	4.00	0.00	2.20
03	1	04	10	2013	5	0	4.00	0.00	2.10
04	1	04	10	2013	5	0	3.70	0.00	1.70
05	1	04	10	2013	5	5	3.80	0.00	1.80
06	1	04	10	2013	5	47	3.90	0.00	1.90
07	1	04	10	2013	5	135	4.20	0.00	2.10
08	1	04	10	2013	5	96	5.30	0.00	2.70
09	1	04	10	2013	5	63	7.10	0.00	3.30
10	1	04	10	2013	5	48	8.70	0.00	4.40
11	1	04	10	2013	5	78	9.60	0.00	4.70
12	1	04	10	2013	5	119	10.30	0.00	5.10
13	1	04	10	2013	5	100	10.70	0.00	4.80
14	1	04	10	2013	5	101	10.80	0.00	4.50
15	1	04	10	2013	5	135	10.50	0.00	4.50
16	1	04	10	2013	5	142	9.80	0.00	4.50
17	1	04	10	2013	5	125	9.00	0.00	4.60
18	1	04	10	2013	5	70	8.40	0.00	4.40
19	1	04	10	2013	5	30	8.30	0.00	4.10
20	1	04	10	2013	5	28	8.40	0.00	4.70
21	1	04	10	2013	5	29	8.80	0.00	4.30
22	1	04	10	2013	5	21	9.20	0.00	4.00
23	1	04	10	2013	5	14	9.30	0.00	3.60
00	-23	05	10	2013	6	19	9.20	0.00	4.80
01	1	05	10	2013	6	5	9.20	0.00	4.40
02	1	05	10	2013	6	11	9.10	0.00	3.90
03	1	05	10	2013	6	1	9.00	0.00	3.70
04	1	05	10	2013	6	3	8.80	0.40	3.40
05	1	05	10	2013	6	4	8.20	0.80	3.30
06	1	05	10	2013	6	11	8.40	0.00	3.40
07	1	05	10	2013	6	7	8.50	0.00	3.50
08	1	05	10	2013	6	16	8.50	0.00	3.70
09	1	05	10	2013	6	30	9.10	0.00	3.20
10	1	05	10	2013	6	54	9.40	0.00	3.60
11	1	05	10	2013	6	57	10.00	0.00	3.70
12	1	05	10	2013	6	73	10.70	0.00	3.40
13	1	05	10	2013	6	61	11.20	0.00	3.70
14	1	05	10	2013	6	54	11.00	0.00	3.40
